flight_id,dep_airport,arr_airport,service_type,std,sta,dep_airport_group,arr_airport_group
WF829,SVJ,BOO,J,2025-10-02T13:15:00.000000,2025-10-02T13:40:00.000000,E,NA
WF171,OSL,HOV,J,2025-10-02T13:15:00.000000,2025-10-02T14:25:00.000000,NA,B
WF156,SOG,OSL,J,2025-10-02T13:15:00.000000,2025-10-02T14:10:00.000000,A,NA
WF811,LKN,BOO,J,2025-10-02T13:15:00.000000,2025-10-02T13:40:00.000000,E,NA
WF792,TRD,RVK,J,2025-10-02T13:15:00.000000,2025-10-02T13:50:00.000000,NA,C
WF191,OSL,FDE,J,2025-10-02T13:25:00.000000,2025-10-02T14:30:00.000000,NA,A
WF509,MOL,BGO,J,2025-10-02T13:40:00.000000,2025-10-02T14:35:00.000000,B,NA
WF769,MQN,TRD,J,2025-10-02T13:40:00.000000,2025-10-02T14:45:00.000000,D,NA
WF729,SSJ,TRD,J,2025-10-02T13:50:00.000000,2025-10-02T14:45:00.000000,D,NA
WF832,BOO,SVJ,J,2025-10-02T14:05:00.000000,2025-10-02T14:35:00.000000,NA,E
WF812,BOO,LKN,J,2025-10-02T14:05:00.000000,2025-10-02T14:35:00.000000,NA,E
WF793,RVK,TRD,J,2025-10-02T14:10:00.000000,2025-10-02T14:45:00.000000,C,NA
DY430,OSL,MOL,J,2025-10-02T14:10:00.000000,2025-10-02T15:05:00.000000,NA,B
WF148,OSL,SDN,J,2025-10-02T14:40:00.000000,2025-10-02T15:50:00.000000,NA,A
WF158,OSL,HOV,J,2025-10-02T14:40:00.000000,2025-10-02T15:50:00.000000,NA,B
WF172,HOV,OSL,J,2025-10-02T14:45:00.000000,2025-10-02T15:55:00.000000,B,NA
WF192,FDE,OSL,J,2025-10-02T14:50:00.000000,2025-10-02T15:55:00.000000,A,NA
WF813,LKN,BOO,J,2025-10-02T14:55:00.000000,2025-10-02T15:20:00.000000,E,NA
WF833,SVJ,BOO,J,2025-10-02T14:55:00.000000,2025-10-02T15:20:00.000000,E,NA
WF514,BGO,MOL,J,2025-10-02T15:00:00.000000,2025-10-02T15:55:00.000000,NA,B
WF732,TRD,SSJ,J,2025-10-02T15:10:00.000000,2025-10-02T16:05:00.000000,NA,D
WF772,TRD,MQN,J,2025-10-02T15:10:00.000000,2025-10-02T16:15:00.000000,NA,D
WF752,TRD,MJF,J,2025-10-02T15:15:00.000000,2025-10-02T16:05:00.000000,NA,D
DY431,MOL,OSL,J,2025-10-02T15:35:00.000000,2025-10-02T16:30:00.000000,B,NA
WF794,TRD,OSY,J,2025-10-02T15:45:00.000000,2025-10-02T16:20:00.000000,NA,C
WF814,BOO,LKN,J,2025-10-02T15:45:00.000000,2025-10-02T16:15:00.000000,NA,E
WF834,BOO,SVJ,J,2025-10-02T15:45:00.000000,2025-10-02T16:15:00.000000,NA,E
WF158,HOV,SOG,J,2025-10-02T16:05:00.000000,2025-10-02T16:35:00.000000,B,A
WF148,SDN,SOG,J,2025-10-02T16:05:00.000000,2025-10-02T16:35:00.000000,A,A
WF515,MOL,BGO,J,2025-10-02T16:20:00.000000,2025-10-02T17:15:00.000000,B,NA
WF732,SSJ,BOO,J,2025-10-02T16:20:00.000000,2025-10-02T16:55:00.000000,D,NA
WF752,MJF,BOO,J,2025-10-02T16:25:00.000000,2025-10-02T17:05:00.000000,D,NA
WF772,MQN,BOO,J,2025-10-02T16:30:00.000000,2025-10-02T17:00:00.000000,D,NA
WF815,LKN,BOO,J,2025-10-02T16:35:00.000000,2025-10-02T17:00:00.000000,E,NA
WF958,KKN,VAW,J,2025-10-02T16:35:00.000000,2025-10-02T17:00:00.000000,NA,F
WF835,SVJ,BOO,J,2025-10-02T16:35:00.000000,2025-10-02T17:00:00.000000,E,NA
WF816,BOO,LKN,J,2025-10-02T16:40:00.000000,2025-10-02T17:10:00.000000,NA,E
WF795,OSY,TRD,J,2025-10-02T16:40:00.000000,2025-10-02T17:10:00.000000,C,NA
WF936,HFT,VDS,J,2025-10-02T16:45:00.000000,2025-10-02T17:30:00.000000,NA,G
WF158,SOG,BGO,J,2025-10-02T16:50:00.000000,2025-10-02T17:30:00.000000,A,NA
WF148,SOG,OSL,J,2025-10-02T16:55:00.000000,2025-10-02T17:50:00.000000,A,NA
WF175,OSL,HOV,J,2025-10-02T17:05:00.000000,2025-10-02T18:15:00.000000,NA,B
WF958,VAW,VDS,J,2025-10-02T17:15:00.000000,2025-10-02T17:35:00.000000,F,G
WF195,OSL,FDE,J,2025-10-02T17:15:00.000000,2025-10-02T18:20:00.000000,NA,A
WF775,BOO,MQN,J,2025-10-02T17:25:00.000000,2025-10-02T18:00:00.000000,NA,D
WF816,LKN,TOS,J,2025-10-02T17:25:00.000000,2025-10-02T18:20:00.000000,E,NA
WF755,BOO,MJF,J,2025-10-02T17:30:00.000000,2025-10-02T18:15:00.000000,NA,D
WF735,BOO,SSJ,J,2025-10-02T17:35:00.000000,2025-10-02T18:15:00.000000,NA,D
WF966,TOS,SOJ,J,2025-10-02T17:45:00.000000,2025-10-02T18:10:00.000000,NA,C
DY436,OSL,MOL,J,2025-10-02T17:55:00.000000,2025-10-02T18:55:00.000000,NA,B
WF939,VDS,BJF,J,2025-10-02T18:00:00.000000,2025-10-02T18:20:00.000000,G,F
WF836,BOO,SVJ,J,2025-10-02T18:05:00.000000,2025-10-02T18:35:00.000000,NA,E
WF947,VDS,BVG,J,2025-10-02T18:05:00.000000,2025-10-02T18:30:00.000000,G,F
WF896,BOO,LKN,J,2025-10-02T18:15:00.000000,2025-10-02T18:45:00.000000,NA,E
WF775,MQN,TRD,J,2025-10-02T18:15:00.000000,2025-10-02T19:20:00.000000,D,NA
WF967,SOJ,TOS,J,2025-10-02T18:25:00.000000,2025-10-02T18:50:00.000000,C,NA
WF755,MJF,TRD,J,2025-10-02T18:30:00.000000,2025-10-02T19:25:00.000000,D,NA
WF735,SSJ,TRD,J,2025-10-02T18:30:00.000000,2025-10-02T19:25:00.000000,D,NA
WF159,BGO,SOG,J,2025-10-02T18:30:00.000000,2025-10-02T19:05:00.000000,NA,A
WF516,BGO,MOL,J,2025-10-02T18:35:00.000000,2025-10-02T19:30:00.000000,NA,B
WF176,HOV,OSL,J,2025-10-02T18:35:00.000000,2025-10-02T19:45:00.000000,B,NA
WF939,BJF,HFT,J,2025-10-02T18:35:00.000000,2025-10-02T19:25:00.000000,F,NA
WF196,FDE,OSL,J,2025-10-02T18:40:00.000000,2025-10-02T19:45:00.000000,A,NA
WF947,BVG,ALF,J,2025-10-02T18:45:00.000000,2025-10-02T19:30:00.000000,F,NA
WF978,HFT,HAA,J,2025-10-02T18:45:00.000000,2025-10-02T19:05:00.000000,NA,G
WF837,SVJ,BOO,J,2025-10-02T18:55:00.000000,2025-10-02T19:20:00.000000,E,NA
WF896,LKN,RET,J,2025-10-02T19:00:00.000000,2025-10-02T19:25:00.000000,E,E
WF796,TRD,OSY,J,2025-10-02T19:00:00.000000,2025-10-02T19:35:00.000000,NA,C
WF149,OSL,SOG,J,2025-10-02T19:05:00.000000,2025-10-02T20:00:00.000000,NA,A
WF978,HAA,TOS,J,2025-10-02T19:20:00.000000,2025-10-02T19:55:00.000000,G,NA
WF159,SOG,HOV,J,2025-10-02T19:20:00.000000,2025-10-02T19:55:00.000000,A,B
WF896,RET,BOO,J,2025-10-02T19:40:00.000000,2025-10-02T20:05:00.000000,E,NA
WF796,OSY,RVK,J,2025-10-02T19:50:00.000000,2025-10-02T20:10:00.000000,C,C
WF778,TRD,MQN,J,2025-10-02T19:55:00.000000,2025-10-02T21:00:00.000000,NA,D
WF738,TRD,SSJ,J,2025-10-02T20:00:00.000000,2025-10-02T20:55:00.000000,NA,D
WF758,TRD,MJF,J,2025-10-02T20:00:00.000000,2025-10-02T20:50:00.000000,NA,D
WF179,OSL,HOV,J,2025-10-02T20:15:00.000000,2025-10-02T21:25:00.000000,NA,B
WF199,OSL,FDE,J,2025-10-02T20:15:00.000000,2025-10-02T21:20:00.000000,NA,A
WF149,SOG,SDN,J,2025-10-02T20:20:00.000000,2025-10-02T20:50:00.000000,A,A
WF818,BOO,LKN,J,2025-10-02T20:55:00.000000,2025-10-02T21:25:00.000000,NA,E
WF779,BOO,MQN,J,2025-10-02T20:55:00.000000,2025-10-02T21:30:00.000000,NA,D
WF948,KKN,VDS,J,2025-10-02T21:00:00.000000,2025-10-02T21:15:00.000000,NA,G
WF938,HVG,MEH,J,2025-10-02T21:00:00.000000,2025-10-02T21:20:00.000000,NA,G
WF778,MQN,BOO,J,2025-10-02T21:15:00.000000,2025-10-02T21:45:00.000000,D,NA
WF938,MEH,VDS,J,2025-10-02T21:35:00.000000,2025-10-02T22:05:00.000000,G,G
WF819,LKN,BOO,J,2025-10-02T21:40:00.000000,2025-10-02T22:05:00.000000,E,NA
WF931,VDS,MEH,J,2025-10-03T03:00:00.000000,2025-10-03T03:35:00.000000,G,G
WF941,VDS,KKN,J,2025-10-03T03:15:00.000000,2025-10-03T03:30:00.000000,G,NA
WF931,MEH,HVG,J,2025-10-03T03:50:00.000000,2025-10-03T04:10:00.000000,G,NA
WF150,HOV,SOG,J,2025-10-03T03:55:00.000000,2025-10-03T04:25:00.000000,B,A
WF960,TOS,SOJ,J,2025-10-03T04:00:00.000000,2025-10-03T04:25:00.000000,NA,C
WF140,SDN,SOG,J,2025-10-03T04:00:00.000000,2025-10-03T04:30:00.000000,A,A
WF180,FDE,OSL,J,2025-10-03T04:05:00.000000,2025-10-03T05:10:00.000000,A,NA
WF160,HOV,OSL,J,2025-10-03T04:05:00.000000,2025-10-03T05:15:00.000000,B,NA
WF781,RVK,OSY,J,2025-10-03T04:25:00.000000,2025-10-03T04:45:00.000000,C,C
WF761,MQN,TRD,J,2025-10-03T04:25:00.000000,2025-10-03T05:30:00.000000,D,NA
WF741,MJF,TRD,J,2025-10-03T04:30:00.000000,2025-10-03T05:25:00.000000,D,NA
WF820,BOO,SVJ,J,2025-10-03T04:45:00.000000,2025-10-03T05:15:00.000000,NA,E
DY421,MOL,OSL,J,2025-10-03T04:45:00.000000,2025-10-03T05:40:00.000000,B,NA
WF140,SOG,OSL,J,2025-10-03T04:45:00.000000,2025-10-03T05:40:00.000000,A,NA
WF802,BOO,LKN,J,2025-10-03T04:45:00.000000,2025-10-03T05:15:00.000000,NA,E
WF961,SOJ,TOS,J,2025-10-03T04:45:00.000000,2025-10-03T05:10:00.000000,C,NA
WF150,SOG,BGO,J,2025-10-03T04:45:00.000000,2025-10-03T05:20:00.000000,A,NA
WF721,SSJ,TRD,J,2025-10-03T04:45:00.000000,2025-10-03T05:40:00.000000,D,NA
WF781,OSY,TRD,J,2025-10-03T05:00:00.000000,2025-10-03T05:30:00.000000,C,NA
WF942,ALF,BVG,J,2025-10-03T05:05:00.000000,2025-10-03T05:50:00.000000,NA,F
WF930,HFT,BJF,J,2025-10-03T05:10:00.000000,2025-10-03T05:55:00.000000,NA,F
WF821,SVJ,BOO,J,2025-10-03T05:30:00.000000,2025-10-03T05:55:00.000000,E,NA
WF803,LKN,BOO,J,2025-10-03T05:30:00.000000,2025-10-03T05:55:00.000000,E,NA
WF974,TOS,HAA,J,2025-10-03T05:40:00.000000,2025-10-03T06:15:00.000000,NA,G
WF181,OSL,FDE,J,2025-10-03T05:45:00.000000,2025-10-03T06:50:00.000000,NA,A
WF161,OSL,HOV,J,2025-10-03T05:45:00.000000,2025-10-03T06:55:00.000000,NA,B
WF942,BVG,VDS,J,2025-10-03T06:05:00.000000,2025-10-03T06:30:00.000000,F,G
WF742,TRD,MJF,J,2025-10-03T06:05:00.000000,2025-10-03T06:55:00.000000,NA,D
WF762,TRD,MQN,J,2025-10-03T06:05:00.000000,2025-10-03T07:10:00.000000,NA,D
WF722,TRD,SSJ,J,2025-10-03T06:10:00.000000,2025-10-03T07:05:00.000000,NA,D
WF930,BJF,VDS,J,2025-10-03T06:10:00.000000,2025-10-03T06:30:00.000000,F,G
WF141,OSL,SOG,J,2025-10-03T06:10:00.000000,2025-10-03T07:05:00.000000,NA,A
WF892,BOO,RET,J,2025-10-03T06:15:00.000000,2025-10-03T06:40:00.000000,NA,E
DY422,OSL,MOL,J,2025-10-03T06:20:00.000000,2025-10-03T07:20:00.000000,NA,B
WF974,HAA,HFT,J,2025-10-03T06:30:00.000000,2025-10-03T06:50:00.000000,G,NA
WF151,BGO,SOG,J,2025-10-03T06:35:00.000000,2025-10-03T07:10:00.000000,NA,A
WF782,TRD,RVK,J,2025-10-03T06:35:00.000000,2025-10-03T07:10:00.000000,NA,C
WF933,VDS,HFT,J,2025-10-03T06:50:00.000000,2025-10-03T07:40:00.000000,G,NA
WF822,BOO,SVJ,J,2025-10-03T06:50:00.000000,2025-10-03T07:20:00.000000,NA,E
WF892,RET,LKN,J,2025-10-03T06:55:00.000000,2025-10-03T07:20:00.000000,E,E
WF953,VDS,VAW,J,2025-10-03T06:55:00.000000,2025-10-03T07:15:00.000000,G,F
WF503,MOL,BGO,J,2025-10-03T07:00:00.000000,2025-10-03T07:55:00.000000,B,NA
WF742,MJF,BOO,J,2025-10-03T07:10:00.000000,2025-10-03T07:50:00.000000,D,NA
WF162,HOV,OSL,J,2025-10-03T07:15:00.000000,2025-10-03T08:25:00.000000,B,NA
WF184,FDE,OSL,J,2025-10-03T07:20:00.000000,2025-10-03T08:25:00.000000,A,NA
WF722,SSJ,BOO,J,2025-10-03T07:20:00.000000,2025-10-03T07:55:00.000000,D,NA
WF141,SOG,SDN,J,2025-10-03T07:25:00.000000,2025-10-03T07:55:00.000000,A,A
WF762,MQN,BOO,J,2025-10-03T07:25:00.000000,2025-10-03T07:55:00.000000,D,NA
WF151,SOG,HOV,J,2025-10-03T07:25:00.000000,2025-10-03T08:00:00.000000,A,B
WF953,VAW,KKN,J,2025-10-03T07:30:00.000000,2025-10-03T07:55:00.000000,F,NA
WF783,RVK,TRD,J,2025-10-03T07:30:00.000000,2025-10-03T08:05:00.000000,C,NA
WF823,SVJ,BOO,J,2025-10-03T07:35:00.000000,2025-10-03T08:00:00.000000,E,NA
WF892,LKN,BOO,J,2025-10-03T07:35:00.000000,2025-10-03T08:00:00.000000,E,NA
DY423,MOL,OSL,J,2025-10-03T07:45:00.000000,2025-10-03T08:40:00.000000,B,NA
WF141,SDN,OSL,J,2025-10-03T08:15:00.000000,2025-10-03T09:20:00.000000,A,NA
WF151,HOV,OSL,J,2025-10-03T08:20:00.000000,2025-10-03T09:30:00.000000,B,NA
WF163,OSL,HOV,J,2025-10-03T08:50:00.000000,2025-10-03T10:00:00.000000,NA,B
WF765,BOO,MQN,J,2025-10-03T08:55:00.000000,2025-10-03T09:30:00.000000,NA,D
WF745,BOO,MJF,J,2025-10-03T08:55:00.000000,2025-10-03T09:40:00.000000,NA,D
WF824,BOO,SVJ,J,2025-10-03T08:55:00.000000,2025-10-03T09:25:00.000000,NA,E
WF804,BOO,LKN,J,2025-10-03T08:55:00.000000,2025-10-03T09:25:00.000000,NA,E
WF145,OSL,SDN,J,2025-10-03T08:55:00.000000,2025-10-03T10:05:00.000000,NA,A
WF7118,BGO,LKN,C,2025-10-03T09:05:00.000000,2025-10-03T11:40:00.000000,NA,E
WF7115,BGO,LKN,C,2025-10-03T09:30:00.000000,2025-10-03T12:05:00.000000,NA,E
WF825,SVJ,BOO,J,2025-10-03T09:45:00.000000,2025-10-03T10:10:00.000000,E,NA
WF954,KKN,VDS,J,2025-10-03T09:45:00.000000,2025-10-03T10:00:00.000000,NA,G
WF805,LKN,BOO,J,2025-10-03T09:45:00.000000,2025-10-03T10:10:00.000000,E,NA
WF765,MQN,TRD,J,2025-10-03T09:50:00.000000,2025-10-03T10:55:00.000000,D,NA
WF167,OSL,HOV,J,2025-10-03T10:00:00.000000,2025-10-03T11:10:00.000000,NA,B
WF745,MJF,TRD,J,2025-10-03T10:00:00.000000,2025-10-03T10:55:00.000000,D,NA
WF187,OSL,FDE,J,2025-10-03T10:10:00.000000,2025-10-03T11:15:00.000000,NA,A
WF954,VDS,VAW,J,2025-10-03T10:20:00.000000,2025-10-03T10:40:00.000000,G,F
WF163,HOV,BGO,J,2025-10-03T10:20:00.000000,2025-10-03T11:15:00.000000,B,NA
WF146,SDN,OSL,J,2025-10-03T10:25:00.000000,2025-10-03T11:30:00.000000,A,NA
WF808,BOO,LKN,J,2025-10-03T10:45:00.000000,2025-10-03T11:15:00.000000,NA,E
WF955,VAW,BJF,J,2025-10-03T10:55:00.000000,2025-10-03T11:15:00.000000,F,F
WF768,TRD,MQN,J,2025-10-03T11:30:00.000000,2025-10-03T12:35:00.000000,NA,D
WF168,HOV,OSL,J,2025-10-03T11:30:00.000000,2025-10-03T12:40:00.000000,B,NA
WF955,BJF,BVG,J,2025-10-03T11:30:00.000000,2025-10-03T11:50:00.000000,F,F
WF809,LKN,BOO,J,2025-10-03T11:35:00.000000,2025-10-03T12:00:00.000000,E,NA
WF188,FDE,OSL,J,2025-10-03T11:35:00.000000,2025-10-03T12:40:00.000000,A,NA
WF908,HFT,MEH,J,2025-10-03T11:45:00.000000,2025-10-03T12:20:00.000000,NA,G
WF170,BGO,HOV,J,2025-10-03T11:50:00.000000,2025-10-03T12:40:00.000000,NA,B
WF8118,LKN,BOO,P,2025-10-03T12:00:00.000000,2025-10-03T12:25:00.000000,E,NA
WF155,OSL,SOG,J,2025-10-03T12:00:00.000000,2025-10-03T12:55:00.000000,NA,A
WF811,TOS,LKN,J,2025-10-03T12:00:00.000000,2025-10-03T13:00:00.000000,NA,E
WF955,BVG,VDS,J,2025-10-03T12:05:00.000000,2025-10-03T12:30:00.000000,F,G
WF508,BGO,MOL,J,2025-10-03T12:15:00.000000,2025-10-03T13:10:00.000000,NA,B
WF828,BOO,SVJ,J,2025-10-03T12:25:00.000000,2025-10-03T12:55:00.000000,NA,E
WF908,MEH,HVG,J,2025-10-03T12:35:00.000000,2025-10-03T12:55:00.000000,G,NA
WF8115,LKN,BGO,P,2025-10-03T12:35:00.000000,2025-10-03T15:15:00.000000,E,NA
DY426,OSL,MOL,J,2025-10-03T12:40:00.000000,2025-10-03T13:35:00.000000,NA,B
WF729,BOO,SSJ,J,2025-10-03T12:50:00.000000,2025-10-03T13:30:00.000000,NA,D
WF955,VDS,KKN,J,2025-10-03T12:50:00.000000,2025-10-03T13:05:00.000000,G,NA
WF769,BOO,MQN,J,2025-10-03T12:50:00.000000,2025-10-03T13:25:00.000000,NA,D
WF768,MQN,BOO,J,2025-10-03T12:55:00.000000,2025-10-03T13:25:00.000000,D,NA
WF170,HOV,OSL,J,2025-10-03T13:00:00.000000,2025-10-03T14:10:00.000000,B,NA
WF171,OSL,HOV,J,2025-10-03T13:15:00.000000,2025-10-03T14:25:00.000000,NA,B
WF156,SOG,OSL,J,2025-10-03T13:15:00.000000,2025-10-03T14:10:00.000000,A,NA
WF829,SVJ,BOO,J,2025-10-03T13:15:00.000000,2025-10-03T13:40:00.000000,E,NA
WF792,TRD,RVK,J,2025-10-03T13:15:00.000000,2025-10-03T13:50:00.000000,NA,C
WF811,LKN,BOO,J,2025-10-03T13:15:00.000000,2025-10-03T13:40:00.000000,E,NA
WF7116,BGO,LKN,C,2025-10-03T13:20:00.000000,2025-10-03T15:55:00.000000,NA,E
WF191,OSL,FDE,J,2025-10-03T13:25:00.000000,2025-10-03T14:30:00.000000,NA,A
WF509,MOL,BGO,J,2025-10-03T13:35:00.000000,2025-10-03T14:30:00.000000,B,NA
WF769,MQN,TRD,J,2025-10-03T13:40:00.000000,2025-10-03T14:45:00.000000,D,NA
WF729,SSJ,TRD,J,2025-10-03T13:50:00.000000,2025-10-03T14:45:00.000000,D,NA
DY427,MOL,OSL,J,2025-10-03T14:00:00.000000,2025-10-03T14:55:00.000000,B,NA
WF812,BOO,LKN,J,2025-10-03T14:05:00.000000,2025-10-03T14:35:00.000000,NA,E
WF832,BOO,SVJ,J,2025-10-03T14:05:00.000000,2025-10-03T14:35:00.000000,NA,E
DY430,OSL,MOL,J,2025-10-03T14:10:00.000000,2025-10-03T15:05:00.000000,NA,B
WF793,RVK,TRD,J,2025-10-03T14:10:00.000000,2025-10-03T14:45:00.000000,C,NA
WF148,OSL,SDN,J,2025-10-03T14:40:00.000000,2025-10-03T15:50:00.000000,NA,A
WF158,OSL,HOV,J,2025-10-03T14:40:00.000000,2025-10-03T15:50:00.000000,NA,B
WF172,HOV,OSL,J,2025-10-03T14:45:00.000000,2025-10-03T15:55:00.000000,B,NA
WF192,FDE,OSL,J,2025-10-03T14:50:00.000000,2025-10-03T15:55:00.000000,A,NA
WF813,LKN,BOO,J,2025-10-03T14:55:00.000000,2025-10-03T15:20:00.000000,E,NA
WF833,SVJ,BOO,J,2025-10-03T14:55:00.000000,2025-10-03T15:20:00.000000,E,NA
WF514,BGO,MOL,J,2025-10-03T15:00:00.000000,2025-10-03T15:55:00.000000,NA,B
WF772,TRD,MQN,J,2025-10-03T15:10:00.000000,2025-10-03T16:15:00.000000,NA,D
WF732,TRD,SSJ,J,2025-10-03T15:10:00.000000,2025-10-03T16:05:00.000000,NA,D
WF752,TRD,MJF,J,2025-10-03T15:15:00.000000,2025-10-03T16:05:00.000000,NA,D
DY431,MOL,OSL,J,2025-10-03T15:35:00.000000,2025-10-03T16:30:00.000000,B,NA
WF794,TRD,OSY,J,2025-10-03T15:45:00.000000,2025-10-03T16:20:00.000000,NA,C
WF834,BOO,SVJ,J,2025-10-03T15:45:00.000000,2025-10-03T16:15:00.000000,NA,E
WF814,BOO,LKN,J,2025-10-03T15:45:00.000000,2025-10-03T16:15:00.000000,NA,E
WF158,HOV,SOG,J,2025-10-03T16:05:00.000000,2025-10-03T16:35:00.000000,B,A
WF148,SDN,SOG,J,2025-10-03T16:05:00.000000,2025-10-03T16:35:00.000000,A,A
WF8117,LKN,BOO,P,2025-10-03T16:15:00.000000,2025-10-03T16:40:00.000000,E,NA
WF515,MOL,BGO,J,2025-10-03T16:20:00.000000,2025-10-03T17:15:00.000000,B,NA
WF732,SSJ,BOO,J,2025-10-03T16:20:00.000000,2025-10-03T16:55:00.000000,D,NA
WF752,MJF,BOO,J,2025-10-03T16:25:00.000000,2025-10-03T17:05:00.000000,D,NA
WF772,MQN,BOO,J,2025-10-03T16:30:00.000000,2025-10-03T17:00:00.000000,D,NA
WF815,LKN,BOO,J,2025-10-03T16:35:00.000000,2025-10-03T17:00:00.000000,E,NA
WF835,SVJ,BOO,J,2025-10-03T16:35:00.000000,2025-10-03T17:00:00.000000,E,NA
WF958,KKN,VAW,J,2025-10-03T16:35:00.000000,2025-10-03T17:00:00.000000,NA,F
WF816,BOO,LKN,J,2025-10-03T16:40:00.000000,2025-10-03T17:10:00.000000,NA,E
WF795,OSY,TRD,J,2025-10-03T16:40:00.000000,2025-10-03T17:10:00.000000,C,NA
WF936,HFT,VDS,J,2025-10-03T16:45:00.000000,2025-10-03T17:30:00.000000,NA,G
WF158,SOG,BGO,J,2025-10-03T16:50:00.000000,2025-10-03T17:30:00.000000,A,NA
WF148,SOG,OSL,J,2025-10-03T16:55:00.000000,2025-10-03T17:50:00.000000,A,NA
WF175,OSL,HOV,J,2025-10-03T17:05:00.000000,2025-10-03T18:15:00.000000,NA,B
WF195,OSL,FDE,J,2025-10-03T17:15:00.000000,2025-10-03T18:20:00.000000,NA,A
WF958,VAW,VDS,J,2025-10-03T17:15:00.000000,2025-10-03T17:35:00.000000,F,G
WF775,BOO,MQN,J,2025-10-03T17:25:00.000000,2025-10-03T18:00:00.000000,NA,D
WF816,LKN,TOS,J,2025-10-03T17:25:00.000000,2025-10-03T18:20:00.000000,E,NA
WF755,BOO,MJF,J,2025-10-03T17:30:00.000000,2025-10-03T18:15:00.000000,NA,D
WF735,BOO,SSJ,J,2025-10-03T17:35:00.000000,2025-10-03T18:15:00.000000,NA,D
DY436,OSL,MOL,J,2025-10-03T17:45:00.000000,2025-10-03T18:45:00.000000,NA,B
WF966,TOS,SOJ,J,2025-10-03T17:45:00.000000,2025-10-03T18:10:00.000000,NA,C
WF939,VDS,BJF,J,2025-10-03T18:00:00.000000,2025-10-03T18:20:00.000000,G,F
WF836,BOO,SVJ,J,2025-10-03T18:05:00.000000,2025-10-03T18:35:00.000000,NA,E
WF947,VDS,BVG,J,2025-10-03T18:05:00.000000,2025-10-03T18:30:00.000000,G,F
WF896,BOO,LKN,J,2025-10-03T18:15:00.000000,2025-10-03T18:45:00.000000,NA,E
WF775,MQN,TRD,J,2025-10-03T18:15:00.000000,2025-10-03T19:20:00.000000,D,NA
WF967,SOJ,TOS,J,2025-10-03T18:25:00.000000,2025-10-03T18:50:00.000000,C,NA
WF735,SSJ,TRD,J,2025-10-03T18:30:00.000000,2025-10-03T19:25:00.000000,D,NA
WF755,MJF,TRD,J,2025-10-03T18:30:00.000000,2025-10-03T19:25:00.000000,D,NA
WF159,BGO,SOG,J,2025-10-03T18:30:00.000000,2025-10-03T19:05:00.000000,NA,A
WF516,BGO,MOL,J,2025-10-03T18:35:00.000000,2025-10-03T19:30:00.000000,NA,B
WF939,BJF,HFT,J,2025-10-03T18:35:00.000000,2025-10-03T19:25:00.000000,F,NA
WF176,HOV,OSL,J,2025-10-03T18:35:00.000000,2025-10-03T19:45:00.000000,B,NA
WF196,FDE,OSL,J,2025-10-03T18:40:00.000000,2025-10-03T19:45:00.000000,A,NA
WF978,HFT,HAA,J,2025-10-03T18:45:00.000000,2025-10-03T19:05:00.000000,NA,G
WF947,BVG,ALF,J,2025-10-03T18:45:00.000000,2025-10-03T19:30:00.000000,F,NA
WF837,SVJ,BOO,J,2025-10-03T18:55:00.000000,2025-10-03T19:20:00.000000,E,NA
WF896,LKN,RET,J,2025-10-03T19:00:00.000000,2025-10-03T19:25:00.000000,E,E
WF796,TRD,OSY,J,2025-10-03T19:00:00.000000,2025-10-03T19:35:00.000000,NA,C
WF149,OSL,SOG,J,2025-10-03T19:05:00.000000,2025-10-03T20:00:00.000000,NA,A
WF159,SOG,HOV,J,2025-10-03T19:20:00.000000,2025-10-03T19:55:00.000000,A,B
WF978,HAA,TOS,J,2025-10-03T19:20:00.000000,2025-10-03T19:55:00.000000,G,NA
WF896,RET,BOO,J,2025-10-03T19:40:00.000000,2025-10-03T20:05:00.000000,E,NA
WF796,OSY,RVK,J,2025-10-03T19:50:00.000000,2025-10-03T20:10:00.000000,C,C
WF778,TRD,MQN,J,2025-10-03T19:55:00.000000,2025-10-03T21:00:00.000000,NA,D
WF738,TRD,SSJ,J,2025-10-03T20:00:00.000000,2025-10-03T20:55:00.000000,NA,D
WF758,TRD,MJF,J,2025-10-03T20:00:00.000000,2025-10-03T20:50:00.000000,NA,D
WF179,OSL,HOV,J,2025-10-03T20:15:00.000000,2025-10-03T21:25:00.000000,NA,B
WF199,OSL,FDE,J,2025-10-03T20:15:00.000000,2025-10-03T21:20:00.000000,NA,A
WF149,SOG,SDN,J,2025-10-03T20:20:00.000000,2025-10-03T20:50:00.000000,A,A
WF818,BOO,LKN,J,2025-10-03T20:55:00.000000,2025-10-03T21:25:00.000000,NA,E
WF938,HVG,MEH,J,2025-10-03T21:00:00.000000,2025-10-03T21:20:00.000000,NA,G
WF948,KKN,VDS,J,2025-10-03T21:00:00.000000,2025-10-03T21:15:00.000000,NA,G
WF938,MEH,VDS,J,2025-10-03T21:35:00.000000,2025-10-03T22:05:00.000000,G,G
WF819,LKN,BOO,J,2025-10-03T21:40:00.000000,2025-10-03T22:05:00.000000,E,NA
WF182,FDE,OSL,J,2025-10-04T05:10:00.000000,2025-10-04T06:15:00.000000,A,NA
WF142,SDN,SOG,J,2025-10-04T06:00:00.000000,2025-10-04T06:30:00.000000,A,A
WF152,HOV,SOG,J,2025-10-04T06:00:00.000000,2025-10-04T06:30:00.000000,B,A
